name,num_neighbours,num_edges,country_code,min_e_distance,avg_e_distance,max_e_distance,sum_e_distance,median_e_distance,num_true_e_watercrossing,num_false_e_watercrossing,num_same_nb_country_code,num_0_nb_country_code,num_1_nb_country_code,num_2_nb_country_code,num_3_nb_country_code,num_4_nb_country_code,num_5_nb_country_code,num_6_nb_country_code,num_7_nb_country_code,num_8_nb_country_code,num_9_nb_country_code,num_10_nb_country_code,num_11_nb_country_code,num_12_nb_country_code,num_13_nb_country_code,num_14_nb_country_code,num_15_nb_country_code,num_16_nb_country_code,num_17_nb_country_code,num_18_nb_country_code,num_19_nb_country_code,num_20_nb_country_code,num_21_nb_country_code,num_22_nb_country_code,num_23_nb_country_code,num_24_nb_country_code,num_25_nb_country_code,num_26_nb_country_code,num_27_nb_country_code,num_28_nb_country_code,num_29_nb_country_code,num_30_nb_country_code,num_31_nb_country_code,num_32_nb_country_code,num_33_nb_country_code,num_34_nb_country_code,num_35_nb_country_code,num_36_nb_country_code,num_37_nb_country_code,num_38_nb_country_code,avg_country_code_num_neighbours,avg_country_code_num_edges,avg_country_code_min_e_distance,avg_country_code_avg_e_distance,avg_country_code_max_e_distance,avg_country_code_sum_e_distance,avg_country_code_median_e_distance,avg_country_code_num_true_e_watercrossing,avg_country_code_num_false_e_watercrossing,pagerank_score,betweenness_score,closeness_score,louvain_communityId,label_propagation_community,localClusteringCoefficient,embedding
Valenciennes,2,2,F,42,124.0,206,248,42,0,2,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.9062500000000004,3.015625,102.56249999999999,148.48074776785714,206.73437499999994,476.9843750000001,129.296875,0.03125000000000002,2.9843750000000004,0.641059684263722,2565.3192432879814,0.07759379954201162,42,39,0.0,"[0.35588571429252625, -0.6622352600097656, -0.10349539667367935, 0.48861920833587646, 0.06069135665893555, -0.4987286329269409, -0.43787434697151184, -0.453792542219162, -0.40158018469810486, 0.2442808300256729]"
Limoges,3,3,F,104,226.66666666666666,299,680,277,0,3,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.9062500000000004,3.015625,102.56249999999999,148.48074776785714,206.73437499999994,476.9843750000001,129.296875,0.03125000000000002,2.9843750000000004,0.8778692359872119,12488.938071343859,0.07518347840928485,794,24,0.0,"[-0.5113194584846497, 0.2256404161453247, 0.018460482358932495, 0.08161839097738266, -0.8934193253517151, -0.33715298771858215, -0.3346584141254425, -0.5804106593132019, 0.01760128140449524, 0.30828845500946045]"
Courtenay,3,3,F,99,145.33333333333334,204,436,133,0,3,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.9062500000000004,3.015625,102.56249999999999,148.48074776785714,206.73437499999994,476.9843750000001,129.296875,0.03125000000000002,2.9843750000000004,0.9902931477233872,1096.7629112807901,0.07471166892808684,216,49,0.0,"[0.12558108568191528, -0.06294262409210205, -0.21627523005008698, 0.38916295766830444, -0.023699164390563965, 0.0030779370572417974, -0.6462892889976501, 0.12861990928649902, -0.0326007679104805, -0.046025216579437256]"
Vierzon,2,2,F,115,118.0,121,236,115,0,2,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.9062500000000004,3.015625,102.56249999999999,148.48074776785714,206.73437499999994,476.9843750000001,129.296875,0.03125000000000002,2.9843750000000004,0.6762229158349664,18.833333333333332,0.06980982567353407,607,49,0.0,"[-0.15634161233901978, 0.005545705556869507, 0.01397012174129486, 0.3536422848701477, -0.3243068754673004, -0.15244384109973907, 0.034279078245162964, -1.1086821556091309, -0.5002527236938477, 0.2926079332828522]"
Bordeaux,5,6,F,129,245.5,359,1473,243,0,6,4,0,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.9062500000000004,3.015625,102.56249999999999,148.48074776785714,206.73437499999994,476.9843750000001,129.296875,0.03125000000000002,2.9843750000000004,1.6138212828889753,30843.980484212003,0.07403361344537815,794,24,0.0,"[-0.8066847324371338, 0.40711963176727295, -0.2203103005886078, -0.23640289902687073, -0.6292942762374878, 0.12251485139131546, 0.15894365310668945, -1.1338272094726562, -0.14944760501384735, 0.13243547081947327]"
Mâcon,2,2,F,152,283.5,415,567,152,0,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.9062500000000004,3.015625,102.56249999999999,148.48074776785714,206.73437499999994,476.9843750000001,129.296875,0.03125000000000002,2.9843750000000004,0.616892415611846,2310.950645558095,0.07314238273142383,607,24,0.0,"[-0.04932640865445137, 0.09117642045021057, 0.5535444021224976, -0.1388288140296936, 0.25434616208076477, 0.5415360331535339, 0.25933247804641724, -0.8903008699417114, -0.07327800989151001, 0.2825651168823242]"
Toulouse,5,5,F,154,256.2,391,1281,242,0,5,4,0,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.9062500000000004,3.015625,102.56249999999999,148.48074776785714,206.73437499999994,476.9843750000001,129.296875,0.03125000000000002,2.9843750000000004,1.4189331277919348,18063.82635282183,0.0735146862483311,794,24,0.0,"[-0.5160166621208191, 0.5470240116119385, 0.04096093773841858, -0.3075787127017975, -1.0005215406417847, -0.21070237457752228, -0.31740689277648926, -0.6496779918670654, 0.2939486801624298, 0.32088929414749146]"
Angoulème,3,3,F,74,102.33333333333333,129,307,104,0,3,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.9062500000000004,3.015625,102.56249999999999,148.48074776785714,206.73437499999994,476.9843750000001,129.296875,0.03125000000000002,2.9843750000000004,0.924875189016041,1169.118012978523,0.07159109377539412,794,24,0.0,"[-0.6387253999710083, 0.25532448291778564, 0.1015767753124237, -0.034469809383153915, -0.7812883257865906, -0.2062973827123642, 0.2574995756149292, -0.5141258835792542, 0.4117107391357422, 0.2965729832649231]"
Clermont-Ferrand,4,4,F,114,245.25,359,981,173,0,4,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.9062500000000004,3.015625,102.56249999999999,148.48074776785714,206.73437499999994,476.9843750000001,129.296875,0.03125000000000002,2.9843750000000004,1.30092497136073,26559.67750292186,0.07713185081421818,607,49,0.0,"[-0.8439862728118896, 0.08151304721832275, 0.07886184751987457, -0.0023148804903030396, -0.6062231063842773, 0.23021365702152252, 0.14780765771865845, -1.4165817499160767, -0.08806882053613663, -0.05550912022590637]"
Pau,3,3,F,115,155.66666666666666,195,467,157,0,3,1,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.9062500000000004,3.015625,102.56249999999999,148.48074776785714,206.73437499999994,476.9843750000001,129.296875,0.03125000000000002,2.9843750000000004,0.9206397083750402,2918.275865768613,0.06960025280455048,794,11,0.0,"[-0.9405247569084167, 0.8484997749328613, -0.02055734395980835, -0.3569236099720001, -0.6725404262542725, -0.14397533237934113, -0.12206718325614929, -0.424585223197937, 0.015594109892845154, 0.28443413972854614]"
Narbonne,4,4,F,142,160.0,191,640,153,0,4,3,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.9062500000000004,3.015625,102.56249999999999,148.48074776785714,206.73437499999994,476.9843750000001,129.296875,0.03125000000000002,2.9843750000000004,1.266610681381394,3696.1440296777146,0.0730332421454033,794,39,0.0,"[-0.04781923443078995, 0.35257014632225037, 0.2121700495481491, -0.19778309762477875, -0.8792001605033875, -0.2283298522233963, -0.3773583769798279, -0.677521824836731, 0.596281886100769, 0.41962069272994995]"
Montluçon,2,2,F,114,117.5,121,235,114,0,2,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.9062500000000004,3.015625,102.56249999999999,148.48074776785714,206.73437499999994,476.9843750000001,129.296875,0.03125000000000002,2.9843750000000004,0.7099940452902088,267.7685339233275,0.0717193096711169,607,49,0.0,"[-0.4683665335178375, 0.01136597990989685, 0.04462771117687225, 0.2117270827293396, -0.2982463240623474, 0.09097304940223694, 0.14394588768482208, -1.4065070152282715, -0.3358037769794464, 0.29421404004096985]"
Montpellier,1,1,F,335,335.0,335,335,335,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.9062500000000004,3.015625,102.56249999999999,148.48074776785714,206.73437499999994,476.9843750000001,129.296875,0.03125000000000002,2.9843750000000004,0.42450655314942004,0.0,0.07161437164688668,607,49,0.0,"[-0.8419442176818848, 0.221440389752388, 0.10204635560512543, -0.16180634498596191, -0.4489768445491791, 0.39906343817710876, 0.06573009490966797, -1.406564474105835, -0.1655568778514862, -0.1117670014500618]"
Rouen,4,4,F,122,195.5,244,782,200,0,4,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.9062500000000004,3.015625,102.56249999999999,148.48074776785714,206.73437499999994,476.9843750000001,129.296875,0.03125000000000002,2.9843750000000004,1.169441194520533,4099.68082041929,0.07840170864109638,607,39,0.0,"[0.3241751790046692, -1.0064029693603516, -0.2613498568534851, 0.6277506947517395, 0.3056701421737671, -0.5646904110908508, -0.3147045969963074, 0.12098395079374313, -0.3886392116546631, 0.8768803477287292]"
Chambéry,4,4,F,85,166.0,325,664,97,0,4,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.9062500000000004,3.015625,102.56249999999999,148.48074776785714,206.73437499999994,476.9843750000001,129.296875,0.03125000000000002,2.9843750000000004,1.2107249474794872,29752.36619883348,0.0799092970521542,607,39,0.0,"[-0.5305984616279602, -0.3557242751121521, 0.2912958264350891, 0.15857931971549988, 0.017301082611083984, 0.2762460708618164, 0.03967626765370369, -0.8223714828491211, 0.6320024132728577, -0.1927410066127777]"
Pont-d'Ain,1,1,F,57,57.0,57,57,57,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.9062500000000004,3.015625,102.56249999999999,148.48074776785714,206.73437499999994,476.9843750000001,129.296875,0.03125000000000002,2.9843750000000004,0.4155243605967664,0.0,0.07570679728452351,607,39,0.0,"[-0.691635251045227, -0.4619029760360718, 0.2540769577026367, 0.2900766432285309, -0.5838860869407654, 0.28668221831321716, 0.2629355490207672, -0.6090254783630371, 0.6182541251182556, -0.3897835910320282]"
Grenoble,2,2,F,92,99.0,106,198,92,0,2,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.9062500000000004,3.015625,102.56249999999999,148.48074776785714,206.73437499999994,476.9843750000001,129.296875,0.03125000000000002,2.9843750000000004,0.844520901193528,880.0,0.07571981091534165,607,39,0.0,"[-0.895417332649231, -0.5161839723587036, 0.4046587347984314, 0.15895622968673706, -0.4474865198135376, 0.15713468194007874, 0.14439156651496887, -0.19595611095428467, 0.6033793687820435, -0.46841439604759216]"
Orange,3,3,F,116,170.33333333333334,204,511,191,0,3,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.9062500000000004,3.015625,102.56249999999999,148.48074776785714,206.73437499999994,476.9843750000001,129.296875,0.03125000000000002,2.9843750000000004,0.9688249862046369,3571.6017402074795,0.07625724919934217,607,39,0.0,"[-0.3562682867050171, -0.06954318284988403, 0.3582538366317749, 0.18227946758270264, -0.7143598198890686, -0.013649895787239075, -0.04093926027417183, -0.9419711828231812, 0.723717451095581, -0.022085636854171753]"
Marseille,2,2,F,116,220.5,325,441,116,0,2,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.9062500000000004,3.015625,102.56249999999999,148.48074776785714,206.73437499999994,476.9843750000001,129.296875,0.03125000000000002,2.9843750000000004,0.6779429807967899,573.6795622585258,0.07447168216398986,607,39,0.0,"[-0.4242919683456421, -0.04931990057229996, 0.1053219586610794, 0.37678971886634827, -0.505718469619751, 0.15016980469226837, -0.0006659247446805239, -0.8968678712844849, 0.687586784362793, -0.13625052571296692]"
Nîmes,2,2,F,106,124.0,142,248,106,0,2,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.9062500000000004,3.015625,102.56249999999999,148.48074776785714,206.73437499999994,476.9843750000001,129.296875,0.03125000000000002,2.9843750000000004,0.7458341564437194,1672.429270583356,0.07025518341307815,747,39,0.0,"[0.44975215196609497, 0.4119393825531006, 0.46475932002067566, -0.31179672479629517, -0.04655764251947403, 0.10222065448760986, -0.540896475315094, -0.5388184785842896, 0.721840500831604, 0.13171637058258057]"
Cambrai,2,2,F,104,125.5,147,251,104,0,2,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.9062500000000004,3.015625,102.56249999999999,148.48074776785714,206.73437499999994,476.9843750000001,129.296875,0.03125000000000002,2.9843750000000004,0.6331737717885993,18400.027593577095,0.08036121499589528,42,39,0.0,"[0.13913221657276154, -0.27301687002182007, 0.3257642984390259, -0.1804174929857254, 0.09141462296247482, -0.7898308038711548, -1.0011698007583618, -0.5475187301635742, 0.24844279885292053, 0.3365691900253296]"
Metz,6,7,F,49,78.71428571428571,190,551,62,0,7,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.9062500000000004,3.015625,102.56249999999999,148.48074776785714,206.73437499999994,476.9843750000001,129.296875,0.03125000000000002,2.9843750000000004,1.7718769082403123,13011.351445552775,0.08129556150226078,42,132,0.06666666666666667,"[-0.421565443277359, -1.075211524963379, -0.49475711584091187, 0.07631485909223557, -0.5916368961334229, -0.5929446220397949, -0.4445510506629944, -0.30126458406448364, -0.6365964412689209, 0.33324936032295227]"
Beaune,3,3,F,108,217.0,339,651,204,0,3,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.9062500000000004,3.015625,102.56249999999999,148.48074776785714,206.73437499999994,476.9843750000001,129.296875,0.03125000000000002,2.9843750000000004,0.885926527686583,2386.9654659374387,0.0773757245740383,216,39,0.0,"[-0.06447301805019379, -0.14444500207901, 0.08305715024471283, 0.34818992018699646, -0.03436723351478577, -0.23257780075073242, -0.5760753154754639, 0.008777797222137451, -0.028633661568164825, 0.053394466638565063]"
Charleville-Mézières,4,4,F,87,154.0,198,616,153,0,4,2,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.9062500000000004,3.015625,102.56249999999999,148.48074776785714,206.73437499999994,476.9843750000001,129.296875,0.03125000000000002,2.9843750000000004,1.061798125324919,6908.029507369203,0.07956290074957102,42,39,0.0,"[0.1791238784790039, -0.7265166640281677, -0.9265998601913452, -0.4225723147392273, 0.29812631011009216, -0.5033921003341675, -0.48623067140579224, -0.2629575729370117, 0.07858381420373917, 0.36343520879745483]"
Lille,2,2,F,71,74.0,77,148,71,0,2,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.9062500000000004,3.015625,102.56249999999999,148.48074776785714,206.73437499999994,476.9843750000001,129.296875,0.03125000000000002,2.9843750000000004,0.8421137795200413,880.0,0.07045745361484325,42,132,0.0,"[0.6259675621986389, -0.06193752586841583, 0.47112375497817993, -0.3722963333129883, -0.04966050386428833, -0.11159802228212357, -0.7274240851402283, -0.594998836517334, -0.5113181471824646, 0.0]"
Nancy,3,4,F,58,132.0,213,528,58,0,4,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.9062500000000004,3.015625,102.56249999999999,148.48074776785714,206.73437499999994,476.9843750000001,129.296875,0.03125000000000002,2.9843750000000004,1.0706470056181028,3027.688995288528,0.07742332366640302,42,132,0.0,"[-0.6212674379348755, -0.8029906749725342, 0.0886622816324234, 0.14900225400924683, -0.3950284719467163, -0.5086040496826172, -0.21757689118385315, -0.07187503576278687, -0.6826773881912231, 0.29353460669517517]"
Longwy,2,2,F,24,43.0,62,86,24,0,2,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.9062500000000004,3.015625,102.56249999999999,148.48074776785714,206.73437499999994,476.9843750000001,129.296875,0.03125000000000002,2.9843750000000004,0.5908176454930832,91.00275127801093,0.0753442230394253,42,132,0.0,"[-0.2864462435245514, -1.0120211839675903, -0.8733430504798889, -0.2568277418613434, -0.4337938129901886, -0.4058758616447449, -0.6063485145568848, -0.40350884199142456, -0.3316584825515747, 0.08097481727600098]"
Saint-Avold,2,2,F,49,86.5,124,173,49,0,2,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.9062500000000004,3.015625,102.56249999999999,148.48074776785714,206.73437499999994,476.9843750000001,129.296875,0.03125000000000002,2.9843750000000004,0.621865289797226,495.22151025154096,0.07563530219780219,216,132,0.0,"[-1.0649231672286987, -1.274756908416748, -0.06359333544969559, 0.47214359045028687, -0.2870487570762634, -0.6039320230484009, -0.0228853952139616, 0.2568621337413788, -0.3088519275188446, 0.26170986890792847]"
Dijon,2,2,F,186,199.5,213,399,186,0,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.9062500000000004,3.015625,102.56249999999999,148.48074776785714,206.73437499999994,476.9843750000001,129.296875,0.03125000000000002,2.9843750000000004,0.6093580512765272,2298.089454642273,0.07586325669508309,216,132,0.0,"[-0.3143083155155182, -0.6782470345497131, 0.6061801314353943, -0.015813320875167847, 0.23902158439159393, -0.23867939412593842, -0.05498258396983147, 0.012551605701446533, -0.3905888795852661, 0.5463418960571289]"
Besançon,4,4,F,86,121.5,199,486,93,0,4,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.9062500000000004,3.015625,102.56249999999999,148.48074776785714,206.73437499999994,476.9843750000001,129.296875,0.03125000000000002,2.9843750000000004,1.1228902623509536,2018.61849955146,0.0759875797826462,216,39,0.0,"[-0.8242496848106384, -0.07070520520210266, 0.4501691460609436, 0.2960158586502075, -0.08467058837413788, -0.2535991966724396, 0.15433330833911896, 0.032136380672454834, -0.22628676891326904, 0.022937655448913574]"
Belfort,3,3,F,44,90.0,133,270,93,0,3,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.9062500000000004,3.015625,102.56249999999999,148.48074776785714,206.73437499999994,476.9843750000001,129.296875,0.03125000000000002,2.9843750000000004,0.8450367088271936,1476.4703549778924,0.07631670131670132,216,210,0.0,"[-0.9963390827178955, -0.036252282559871674, 0.817028284072876, 0.6898466348648071, 0.2685311734676361, -0.21859082579612732, 0.7194545269012451, 0.13139978051185608, -0.19133628904819489, -0.16624099016189575]"
Strasbourg,3,3,F,22,84.66666666666667,124,254,108,0,3,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.9062500000000004,3.015625,102.56249999999999,148.48074776785714,206.73437499999994,476.9843750000001,129.296875,0.03125000000000002,2.9843750000000004,0.9188256134579467,883.450125695129,0.07596137265045698,216,132,0.0,"[-0.9821088314056396, -1.0084288120269775, 0.31774961948394775, 0.7665252089500427, 0.007123500108718872, -0.2772834002971649, 0.20720724761486053, 0.39723169803619385, 0.13603082299232483, 0.10365189611911774]"
Mulhouse,5,7,F,38,81.28571428571429,226,569,44,0,7,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.9062500000000004,3.015625,102.56249999999999,148.48074776785714,206.73437499999994,476.9843750000001,129.296875,0.03125000000000002,2.9843750000000004,1.8715373061818807,22178.393982891706,0.07990204970070743,216,210,0.0,"[-0.5912354588508606, -0.2754257321357727, 0.4768499433994293, 1.0752606391906738, 0.49164849519729614, -0.0898040235042572, 0.7280429601669312, 0.33850452303886414, -0.3419021964073181, -0.11025901138782501]"
Remiremont,1,1,F,77,77.0,77,77,77,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.9062500000000004,3.015625,102.56249999999999,148.48074776785714,206.73437499999994,476.9843750000001,129.296875,0.03125000000000002,2.9843750000000004,0.37542390405629616,0.0,0.07399630438434403,216,210,0.0,"[-0.5112734436988831, -0.25447654724121094, 0.47125762701034546, 1.1126753091812134, 0.4533141851425171, -0.13295477628707886, 0.7956293821334839, 0.2597854435443878, -0.36007174849510193, -0.15952064096927643]"
Mont-Blanc,2,2,F,46,68.5,91,137,46,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.9062500000000004,3.015625,102.56249999999999,148.48074776785714,206.73437499999994,476.9843750000001,129.296875,0.03125000000000002,2.9843750000000004,0.6612959253846038,729.7603552031906,0.07338608912952936,216,210,0.0,"[-0.4167238175868988, -0.1436004787683487, 0.7508151531219482, -0.27665820717811584, 1.188845157623291, -0.2704651951789856, -0.2166198492050171, -0.11074858903884888, -0.1623963713645935, 0.5282151103019714]"
Sarreguemines,1,1,F,19,19.0,19,19,19,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.9062500000000004,3.015625,102.56249999999999,148.48074776785714,206.73437499999994,476.9843750000001,129.296875,0.03125000000000002,2.9843750000000004,0.38115122044691047,0.0,0.0754087135153642,42,132,0.0,"[0.14593301713466644, -0.08234892785549164, -0.41462787985801697, 0.30151134729385376, -0.5080272555351257, -0.08147972822189331, -0.4266282916069031, -0.2837992310523987, -0.2105698138475418, -0.10502026975154877]"
Dunkerque,1,1,F,71,71.0,71,71,71,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.9062500000000004,3.015625,102.56249999999999,148.48074776785714,206.73437499999994,476.9843750000001,129.296875,0.03125000000000002,2.9843750000000004,0.5060150047105372,0.0,0.06582486551105798,42,132,0.0,"[0.5773503184318542, 0.0, 0.5773503184318542, -0.31035882234573364, 0.0, 0.0, -0.8203303813934326, -0.5773503184318542, -0.4803493618965149, 0.0]"
Saint-Brieuc,1,1,F,233,233.0,233,233,233,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.9062500000000004,3.015625,102.56249999999999,148.48074776785714,206.73437499999994,476.9843750000001,129.296875,0.03125000000000002,2.9843750000000004,0.45420455928756137,0.0,0.06783706783706783,607,24,0.0,"[0.6027207374572754, -0.9120808839797974, -0.2357022762298584, 0.06711654365062714, 0.09921637922525406, -0.09921637922525406, -0.13131621479988098, 0.7392066717147827, -0.09921637922525406, 1.0858361721038818]"
Angers,1,1,F,97,97.0,97,97,97,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.9062500000000004,3.015625,102.56249999999999,148.48074776785714,206.73437499999994,476.9843750000001,129.296875,0.03125000000000002,2.9843750000000004,0.3923783393635559,0.0,0.0721303422302276,607,39,0.0,"[0.28791093826293945, -0.9939546585083008, -0.17377614974975586, 0.9246647357940674, -0.11591518670320511, -0.5974843502044678, 0.17230188846588135, -0.35351717472076416, -0.3226388990879059, 0.6525605916976929]"
Troyes,1,1,F,133,133.0,133,133,133,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.9062500000000004,3.015625,102.56249999999999,148.48074776785714,206.73437499999994,476.9843750000001,129.296875,0.03125000000000002,2.9843750000000004,0.42872045857721186,0.0,0.06952335858585859,216,49,0.0,"[0.2573084831237793, -0.0874982625246048, -0.318908154964447, 0.31691402196884155, 0.14191749691963196, 0.22941575944423676, -0.5915745496749878, 0.2726663649082184, 0.051428064703941345, -0.13074883818626404]"
Saintes,2,2,F,68,71.0,74,142,68,0,2,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.9062500000000004,3.015625,102.56249999999999,148.48074776785714,206.73437499999994,476.9843750000001,129.296875,0.03125000000000002,2.9843750000000004,0.7136908850151665,239.1264013004783,0.06691986327383213,607,24,0.0,"[-0.48111456632614136, 0.4052739143371582, 0.250672310590744, 0.24760036170482635, -0.4203870892524719, -0.3375228941440582, 0.6540518999099731, -0.10949569940567017, 0.7026927471160889, 0.23105157911777496]"
Niort,1,1,F,62,62.0,62,62,62,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.9062500000000004,3.015625,102.56249999999999,148.48074776785714,206.73437499999994,476.9843750000001,129.296875,0.03125000000000002,2.9843750000000004,0.45359740088146344,0.0,0.06192886264585969,607,24,0.0,"[-0.15269693732261658, 0.28908437490463257, 0.3162277638912201, 0.39799317717552185, -0.08176541328430176, -0.23446235060691833, 1.1844141483306885, 0.07093153893947601, 0.7993584871292114, 0.16690294444561005]"
